epoch,train_loss,train_acc@1,train_acc@5,test_loss,test_acc@1,test_acc@5
1,0.8479549090576172,73.37,96.97,0.5227751096725464,82.0,99.11999999999999
2,0.6452075514411926,77.684,98.19,0.48544554071426393,82.83,99.3
3,0.6332289336013794,78.018,98.29,0.47289670839309694,83.22,99.39
4,0.6171324074935913,78.506,98.398,0.46729234886169435,83.66,99.41
5,0.6137405918121338,78.62400000000001,98.354,0.4579300215244293,84.02,99.41
6,0.606937740726471,78.886,98.428,0.458780250453949,84.00999999999999,99.41
7,0.6079268983268737,78.916,98.412,0.4532284907341003,84.39999999999999,99.44
8,0.6039337790107727,78.932,98.41,0.4473717307567596,84.19,99.42
9,0.6070034444332123,78.956,98.322,0.4494576665878296,84.1,99.48
10,0.5968865530395507,79.398,98.494,0.4479183135509491,84.1,99.44
11,0.5969808062076568,79.472,98.416,0.44340237627029416,84.71,99.44
12,0.5986516008377075,79.264,98.38799999999999,0.4437388692378998,84.39,99.47
13,0.5988865453910828,79.19800000000001,98.37599999999999,0.44087582230567934,84.87,99.42999999999999
14,0.5964182345962524,79.21000000000001,98.548,0.44158817172050474,84.43,99.44
15,0.5901812902832031,79.544,98.436,0.4391219157218933,84.56,99.47
16,0.5951334939002991,79.402,98.372,0.4406785053253174,84.74000000000001,99.51
17,0.5912150307846069,79.406,98.408,0.4356179760932922,84.72,99.53
18,0.5828537798118592,79.518,98.516,0.4339670375347137,84.98,99.47
19,0.5882339849472046,79.62599999999999,98.48599999999999,0.43593522272109986,84.63000000000001,99.45
20,0.5838478841972351,79.764,98.468,0.43796280703544616,84.86,99.49
21,0.5867835630607605,79.57600000000001,98.57000000000001,0.43292501826286317,84.87,99.48
22,0.5851796972560882,79.618,98.476,0.4273585394859314,85.19,99.48
23,0.5831575244140625,79.828,98.566,0.4269042129993439,85.11999999999999,99.49
24,0.5841148465919495,79.80199999999999,98.444,0.4307018824100494,85.08,99.55000000000001
25,0.584226647605896,79.898,98.48,0.4286340759277344,85.00999999999999,99.53999999999999
26,0.5880401234817505,79.55799999999999,98.458,0.43128136920928956,84.88,99.5
27,0.5821881036567688,79.73599999999999,98.466,0.43024654579162597,84.91,99.47
28,0.5830119679069519,79.738,98.47399999999999,0.4340914007663727,84.76,99.42999999999999
29,0.5790460511779785,79.946,98.524,0.4336756833076477,84.83000000000001,99.48
30,0.5824565706253052,79.652,98.46000000000001,0.4318485816001892,85.00999999999999,99.48
31,0.5821663258171081,79.84,98.438,0.4343729582309723,84.92,99.51
32,0.5785293891716004,79.824,98.482,0.42829354705810546,85.1,99.52
33,0.580940373134613,79.854,98.48,0.424768074464798,85.25,99.52
34,0.580099629650116,79.766,98.61,0.42827457671165464,85.02,99.46000000000001
35,0.5767562523078918,79.93,98.528,0.4308361669063568,85.04,99.5
36,0.5735648513603211,80.068,98.47,0.4233959001064301,85.04,99.53999999999999
37,0.5818870877742768,79.632,98.56,0.43759278783798217,84.91,99.51
38,0.580015772075653,79.878,98.478,0.4248079749107361,85.07000000000001,99.5
39,0.5746503509140015,80.092,98.60600000000001,0.42490661392211915,85.17,99.55000000000001
40,0.5755640156555176,79.91,98.572,0.42807481994628904,85.0,99.49
41,0.5764261336898804,80.066,98.466,0.4307905793190002,85.00999999999999,99.52
42,0.5710586123275757,80.188,98.558,0.4241830813884735,85.11999999999999,99.5
43,0.5798657971572876,79.908,98.532,0.4234541313648224,85.37,99.5
44,0.5701437971305847,80.192,98.52,0.4249168427944183,85.05,99.46000000000001
45,0.5785347825241088,79.80199999999999,98.478,0.4244541748046875,85.05,99.52
46,0.5725839999580383,80.06400000000001,98.512,0.4239767258167267,85.34,99.48
47,0.5833184848213195,79.92,98.444,0.42495027709007266,85.17,99.47
48,0.5752986136436462,79.982,98.548,0.4278442066192627,85.02,99.5
49,0.5721586615371704,79.928,98.574,0.42757321910858154,85.11,99.5
50,0.5795392864608765,79.938,98.496,0.4311251229286194,84.84,99.45
51,0.5724752066230774,79.944,98.50999999999999,0.42278816695213317,85.28,99.53
52,0.5756849700260163,79.822,98.622,0.42172456793785096,85.41,99.49
53,0.5768528614425659,80.04400000000001,98.502,0.4231141097545624,85.16,99.52
54,0.5759477387237549,79.906,98.494,0.42282856884002684,85.18,99.45
55,0.5692286437988281,80.158,98.60600000000001,0.42109636883735657,85.3,99.47
56,0.573088837852478,80.01599999999999,98.574,0.4216415829181671,85.36,99.55000000000001
57,0.5723246669387817,80.092,98.516,0.4206993229866028,85.11,99.52
58,0.5807198349380494,79.96600000000001,98.44000000000001,0.4194418863773346,85.09,99.53
59,0.5719785747718811,80.142,98.584,0.4198307825088501,85.26,99.53
60,0.5753055572128296,79.96600000000001,98.47399999999999,0.42280846633911134,85.28999999999999,99.51
61,0.5764671931266785,79.73400000000001,98.394,0.42387628183364867,85.19,99.55000000000001
62,0.5756336689758301,80.02,98.52199999999999,0.4210918941020966,85.28999999999999,99.55000000000001
63,0.5731071563529968,80.11399999999999,98.476,0.4194017412185669,85.46000000000001,99.5
64,0.5730094279098511,80.074,98.514,0.4210281336307526,85.28,99.46000000000001
65,0.5673248840141296,80.22399999999999,98.614,0.4194198323249817,85.28,99.55000000000001
66,0.575091770362854,79.97800000000001,98.49,0.42734144945144653,84.8,99.53999999999999
67,0.5683845719146728,80.08,98.564,0.42494385118484496,85.14,99.52
68,0.5706960091781617,80.124,98.526,0.42193108019828796,85.47,99.55000000000001
69,0.5694915181159973,80.124,98.556,0.4191267789840698,85.19,99.51
70,0.573424388999939,79.898,98.48599999999999,0.4247065417766571,85.33,99.53
71,0.569062092628479,80.052,98.67399999999999,0.4210922248840332,85.28999999999999,99.51
72,0.5697417126846314,80.176,98.548,0.4200638339042664,85.27,99.53999999999999
73,0.5667330975151063,80.398,98.542,0.42278682470321655,85.15,99.59
74,0.5705098322677612,80.192,98.55000000000001,0.4214035967350006,85.46000000000001,99.53
75,0.5705382155036927,80.08999999999999,98.532,0.4181478788375855,85.28,99.51
76,0.5741164560127259,80.148,98.476,0.4194123810768127,85.34,99.47
77,0.5661910039710999,80.374,98.55000000000001,0.42117487564086914,85.11,99.55000000000001
78,0.5770060730075837,79.834,98.5,0.42503387694358824,85.2,99.52
79,0.5674227990531922,80.44,98.59400000000001,0.42321058592796323,85.16,99.51
80,0.5722051191329957,80.11200000000001,98.48400000000001,0.4222291700839996,84.99,99.55000000000001
81,0.5733328308868408,80.124,98.456,0.42366806788444517,85.27,99.49
82,0.5692191256713868,80.24,98.538,0.4199802390575409,85.41,99.52
83,0.5751299464797973,79.83,98.532,0.4248687958240509,84.99,99.51
84,0.5766323957633972,79.762,98.47,0.42500287103652956,84.88,99.52
85,0.5689884615325927,80.334,98.53,0.42299666452407836,85.09,99.48
86,0.5646808309555054,80.23400000000001,98.59400000000001,0.4173444981098175,85.28999999999999,99.51
87,0.5694738520812989,80.06400000000001,98.502,0.4202418848991394,85.22999999999999,99.53
88,0.5713357447242737,80.326,98.52,0.4184949302196503,85.34,99.57000000000001
89,0.5692395669746398,80.134,98.504,0.41959131989479065,85.15,99.58
90,0.5748054559230804,79.874,98.456,0.41931438999176024,85.28999999999999,99.53
91,0.5711187102127075,80.196,98.494,0.42020485553741455,85.24000000000001,99.53
92,0.5752405166244506,79.986,98.58200000000001,0.4211812397480011,85.13,99.52
93,0.5719745277404785,79.93400000000001,98.564,0.4217750829219818,85.22999999999999,99.52
94,0.5642746030044555,80.382,98.456,0.42248072781562807,85.16,99.53999999999999
95,0.570953585472107,80.014,98.538,0.4211433656215668,85.31,99.52
96,0.5713558674526215,79.902,98.548,0.4186843671798706,85.47,99.44
97,0.5717756691932678,79.928,98.456,0.4240736346244812,85.02,99.51
98,0.5662148800468445,80.154,98.514,0.4215740984916687,85.24000000000001,99.52
99,0.5709213163089752,80.154,98.53,0.4177312208175659,85.39999999999999,99.55000000000001
100,0.5669016115379334,80.186,98.536,0.41986770672798157,85.15,99.53
