epoch,train_loss,train_acc@1,train_acc@5,test_loss,test_acc@1,test_acc@5
54,1.7058692447662354,38.46,87.424,1.7560966869354249,36.25,86.05000000000001
55,1.7087238934707643,38.774,87.344,1.7529509273529054,36.16,86.33999999999999
56,1.7070778482818603,38.694,87.268,1.759010871887207,35.699999999999996,86.06
57,1.7052143863677978,38.68,87.41600000000001,1.757201019668579,36.0,85.9
58,1.7074958697509766,38.897999999999996,87.286,1.7620159746170043,35.699999999999996,85.84
59,1.7039454123306275,38.854,87.414,1.752968122291565,36.26,86.38
60,1.7069059380340577,38.624,87.334,1.7617402706146241,35.78,85.67
61,1.7081988342666625,38.68,87.164,1.7492153079986572,36.3,86.25
62,1.7041123191070557,38.824,87.358,1.760233507347107,35.870000000000005,86.26
63,1.705346896057129,38.646,87.41,1.7550361057281494,36.1,86.22
64,1.7053260485076904,38.806000000000004,87.384,1.7512813409805297,36.15,86.5
65,1.7034574427032472,38.99,87.464,1.7568455966949463,35.97,86.1
66,1.703813395690918,38.878,87.44800000000001,1.7602292280197143,35.88,85.77
67,1.7060475142669678,38.786,87.366,1.7583310665130616,36.01,86.27
68,1.7050850897979737,38.802,87.354,1.7712348152160644,35.43,86.16
69,1.7034774267196655,38.712,87.402,1.7572212160110474,36.26,86.2
70,1.6999355220794679,39.118,87.566,1.7499744171142577,36.11,86.31
71,1.7009646557998657,39.022,87.356,1.7723084629058838,34.73,86.22
72,1.7060073556518556,38.644,87.22800000000001,1.7693749841690063,35.980000000000004,86.0
73,1.7030333227157592,38.472,87.47200000000001,1.7561584095001221,36.33,86.03
74,1.6993214126968383,38.794000000000004,87.58,1.7518585235595703,36.15,86.3
75,1.7003555420303345,39.036,87.432,1.761067887878418,35.83,85.94000000000001
76,1.7027323722076415,38.782,87.374,1.754403363609314,36.22,86.07000000000001
77,1.7003090335464477,38.86,87.51400000000001,1.7495663162231445,36.4,86.32
78,1.70100632686615,38.952,87.364,1.77081414604187,35.56,85.89
79,1.701291321105957,38.998,87.494,1.757171096420288,36.36,86.1
80,1.6979853422927857,39.098,87.458,1.7605387306213378,35.870000000000005,86.06
81,1.7002142197418213,38.894,87.388,1.7746392627716066,35.15,85.91
82,1.7006762816619874,39.098,87.452,1.7549257158279419,36.16,86.25
